amfi_code,date,nav,daily_return_pct
101206,2022-08-06,334.2091,0.0
101206,2022-08-07,334.2091,0.0
101206,2022-08-08,333.7895,-0.001256
101206,2022-08-09,331.9869,-0.0054
101206,2022-08-10,332.7317,0.002243
101206,2022-08-11,333.4397,0.002128
101206,2022-08-12,331.718,-0.005163
101206,2022-08-13,331.718,0.0
101206,2022-08-14,331.718,0.0
101206,2022-08-15,330.4052,-0.003958
101206,2022-08-16,330.8711,0.00141
101206,2022-08-17,324.2724,-0.019943
101206,2022-08-18,320.3413,-0.012123
101206,2022-08-19,325.2619,0.01536
101206,2022-08-20,325.2619,0.0
101206,2022-08-21,325.2619,0.0
101206,2022-08-22,326.372,0.003413
101206,2022-08-23,325.0322,-0.004105
101206,2022-08-24,320.3718,-0.014338
101206,2022-08-25,320.3779,1.9e-05
101206,2022-08-26,323.3404,0.009247
101206,2022-08-27,323.3404,0.0
101206,2022-08-28,323.3404,0.0
101206,2022-08-29,331.1254,0.024077
101206,2022-08-30,336.8708,0.017351
101206,2022-08-31,334.4185,-0.00728
101206,2022-09-01,333.1313,-0.003849
101206,2022-09-02,329.0057,-0.012384
101206,2022-09-03,329.0057,0.0
101206,2022-09-04,329.0057,0.0
101206,2022-09-05,326.7412,-0.006883
101206,2022-09-06,326.2967,-0.00136
101206,2022-09-07,325.4097,-0.002718
101206,2022-09-08,331.5307,0.01881
101206,2022-09-09,327.8762,-0.011023
101206,2022-09-10,327.8762,0.0
101206,2022-09-11,327.8762,0.0
101206,2022-09-12,327.9149,0.000118
101206,2022-09-13,322.1677,-0.017526
101206,2022-09-14,323.2759,0.00344
101206,2022-09-15,319.6381,-0.011253
101206,2022-09-16,322.928,0.010293
101206,2022-09-17,322.928,0.0
101206,2022-09-18,322.928,0.0
101206,2022-09-19,322.2665,-0.002048
101206,2022-09-20,318.4706,-0.011779
101206,2022-09-21,312.7806,-0.017867
101206,2022-09-22,310.2527,-0.008082
101206,2022-09-23,311.0688,0.00263
101206,2022-09-24,311.0688,0.0
101206,2022-09-25,311.0688,0.0
101206,2022-09-26,312.3884,0.004242
101206,2022-09-27,311.1787,-0.003872
101206,2022-09-28,313.8917,0.008718
101206,2022-09-29,310.9237,-0.009455
101206,2022-09-30,303.1565,-0.024981
101206,2022-10-01,303.1565,0.0
101206,2022-10-02,303.1565,0.0
101206,2022-10-03,304.0697,0.003012
101206,2022-10-04,307.7078,0.011965
101206,2022-10-05,311.4147,0.012047
101206,2022-10-06,308.0241,-0.010888
101206,2022-10-07,306.7062,-0.004279
101206,2022-10-08,306.7062,0.0
101206,2022-10-09,306.7062,0.0
101206,2022-10-10,308.8296,0.006923
101206,2022-10-11,307.2848,-0.005002
101206,2022-10-12,307.7292,0.001446
101206,2022-10-13,305.9488,-0.005786
101206,2022-10-14,303.1798,-0.009051
101206,2022-10-15,303.1798,0.0
101206,2022-10-16,303.1798,0.0
101206,2022-10-17,300.9477,-0.007362
101206,2022-10-18,303.6517,0.008985
101206,2022-10-19,303.8453,0.000638
101206,2022-10-20,307.4312,0.011802
101206,2022-10-21,309.0048,0.005119
101206,2022-10-22,309.0048,0.0
101206,2022-10-23,309.0048,0.0
101206,2022-10-24,313.5756,0.014792
101206,2022-10-25,316.0091,0.00776
101206,2022-10-26,318.2966,0.007239
101206,2022-10-27,318.1226,-0.000547
101206,2022-10-28,326.8468,0.027424
101206,2022-10-29,326.8468,0.0
101206,2022-10-30,326.8468,0.0
101206,2022-10-31,327.3406,0.001511
101206,2022-11-01,321.8589,-0.016746
101206,2022-11-02,322.7871,0.002884
101206,2022-11-03,320.168,-0.008114
101206,2022-11-04,323.2193,0.00953
101206,2022-11-05,323.2193,0.0
101206,2022-11-06,323.2193,0.0
101206,2022-11-07,325.4627,0.006941
101206,2022-11-08,325.0812,-0.001172
101206,2022-11-09,322.712,-0.007288
101206,2022-11-10,323.2957,0.001809
101206,2022-11-11,321.6385,-0.005126
101206,2022-11-12,321.6385,0.0
101206,2022-11-13,321.6385,0.0
101206,2022-11-14,324.0481,0.007492
101206,2022-11-15,325.809,0.005434
101206,2022-11-16,334.5278,0.02676
101206,2022-11-17,333.3891,-0.003404
101206,2022-11-18,332.6697,-0.002158
101206,2022-11-19,332.6697,0.0
101206,2022-11-20,332.6697,0.0
101206,2022-11-21,332.3874,-0.000849
101206,2022-11-22,332.2335,-0.000463
101206,2022-11-23,335.4296,0.00962
101206,2022-11-24,334.7857,-0.00192
101206,2022-11-25,340.836,0.018072
101206,2022-11-26,340.836,0.0
101206,2022-11-27,340.836,0.0
101206,2022-11-28,342.7675,0.005667
101206,2022-11-29,341.4784,-0.003761
101206,2022-11-30,339.4285,-0.006003
101206,2022-12-01,342.7354,0.009743
101206,2022-12-02,342.9985,0.000768
101206,2022-12-03,342.9985,0.0
101206,2022-12-04,342.9985,0.0
101206,2022-12-05,343.2029,0.000596
101206,2022-12-06,341.5724,-0.004751
101206,2022-12-07,341.5635,-2.6e-05
101206,2022-12-08,339.8195,-0.005106
101206,2022-12-09,344.1025,0.012604
101206,2022-12-10,344.1025,0.0
101206,2022-12-11,344.1025,0.0
101206,2022-12-12,346.4641,0.006863
101206,2022-12-13,346.109,-0.001025
101206,2022-12-14,345.7095,-0.001154
101206,2022-12-15,346.1692,0.00133
101206,2022-12-16,346.3309,0.000467
101206,2022-12-17,346.3309,0.0
101206,2022-12-18,346.3309,0.0
101206,2022-12-19,343.5975,-0.007892
101206,2022-12-20,338.0601,-0.016116
101206,2022-12-21,335.8634,-0.006498
101206,2022-12-22,335.656,-0.000618
101206,2022-12-23,333.6511,-0.005973
101206,2022-12-24,333.6511,0.0
101206,2022-12-25,333.6511,0.0
101206,2022-12-26,336.2441,0.007772
101206,2022-12-27,335.7384,-0.001504
101206,2022-12-28,341.5082,0.017185
101206,2022-12-29,339.9966,-0.004426
101206,2022-12-30,340.5945,0.001759
101206,2022-12-31,340.5945,0.0
101206,2023-01-01,340.5945,0.0
101206,2023-01-02,339.9032,-0.00203
101206,2023-01-03,341.4001,0.004404
101206,2023-01-04,344.8019,0.009964
101206,2023-01-05,346.8355,0.005898
101206,2023-01-06,340.8548,-0.017244
101206,2023-01-07,340.8548,0.0
101206,2023-01-08,340.8548,0.0
101206,2023-01-09,342.5373,0.004936
101206,2023-01-10,339.6723,-0.008364
101206,2023-01-11,338.9204,-0.002214
101206,2023-01-12,341.1631,0.006617
101206,2023-01-13,337.9849,-0.009316
101206,2023-01-14,337.9849,0.0
101206,2023-01-15,337.9849,0.0
101206,2023-01-16,341.6243,0.010768
101206,2023-01-17,340.737,-0.002597
101206,2023-01-18,347.5027,0.019856
101206,2023-01-19,347.8927,0.001122
101206,2023-01-20,353.3467,0.015677
101206,2023-01-21,353.3467,0.0
101206,2023-01-22,353.3467,0.0
101206,2023-01-23,357.283,0.01114
101206,2023-01-24,355.546,-0.004862
101206,2023-01-25,351.6691,-0.010904
101206,2023-01-26,352.2033,0.001519
101206,2023-01-27,350.579,-0.004612
101206,2023-01-28,350.579,0.0
101206,2023-01-29,350.579,0.0
101206,2023-01-30,355.6808,0.014552
101206,2023-01-31,355.0904,-0.00166
101206,2023-02-01,354.3337,-0.002131
101206,2023-02-02,350.1789,-0.011726
101206,2023-02-03,351.6573,0.004222
101206,2023-02-04,351.6573,0.0
101206,2023-02-05,351.6573,0.0
101206,2023-02-06,348.2141,-0.009791
101206,2023-02-07,349.7558,0.004427
101206,2023-02-08,351.7311,0.005648
101206,2023-02-09,349.5936,-0.006077
101206,2023-02-10,352.7373,0.008992
101206,2023-02-11,352.7373,0.0
101206,2023-02-12,352.7373,0.0
101206,2023-02-13,352.0648,-0.001907
101206,2023-02-14,347.7055,-0.012382
101206,2023-02-15,352.6584,0.014245
101206,2023-02-16,349.9784,-0.007599
101206,2023-02-17,351.7284,0.005
101206,2023-02-18,351.7284,0.0
101206,2023-02-19,351.7284,0.0
101206,2023-02-20,353.2339,0.00428
101206,2023-02-21,354.6313,0.003956
101206,2023-02-22,355.9798,0.003803
101206,2023-02-23,353.1291,-0.008008
101206,2023-02-24,358.6209,0.015552
101206,2023-02-25,358.6209,0.0
101206,2023-02-26,358.6209,0.0
101206,2023-02-27,361.8446,0.008989
101206,2023-02-28,363.5513,0.004717
101206,2023-03-01,359.4879,-0.011177
101206,2023-03-02,356.5834,-0.00808
101206,2023-03-03,358.842,0.006334
101206,2023-03-04,358.842,0.0
101206,2023-03-05,358.842,0.0
101206,2023-03-06,352.7386,-0.017009
101206,2023-03-07,353.9764,0.003509
101206,2023-03-08,350.0255,-0.011161
101206,2023-03-09,347.5355,-0.007114
101206,2023-03-10,343.4145,-0.011858
101206,2023-03-11,343.4145,0.0
101206,2023-03-12,343.4145,0.0
101206,2023-03-13,344.3382,0.00269
101206,2023-03-14,347.9246,0.010415
101206,2023-03-15,349.1742,0.003592
101206,2023-03-16,350.7678,0.004564
101206,2023-03-17,351.469,0.001999
101206,2023-03-18,351.469,0.0
101206,2023-03-19,351.469,0.0
101206,2023-03-20,353.774,0.006558
101206,2023-03-21,355.4176,0.004646
101206,2023-03-22,347.1873,-0.023157
101206,2023-03-23,350.154,0.008545
101206,2023-03-24,352.8187,0.00761
101206,2023-03-25,352.8187,0.0
101206,2023-03-26,352.8187,0.0
101206,2023-03-27,351.8746,-0.002676
101206,2023-03-28,345.9797,-0.016753
101206,2023-03-29,346.8992,0.002658
101206,2023-03-30,348.0796,0.003403
101206,2023-03-31,346.9089,-0.003363
101206,2023-04-01,346.9089,0.0
101206,2023-04-02,346.9089,0.0
101206,2023-04-03,347.6599,0.002165
101206,2023-04-04,351.1429,0.010018
101206,2023-04-05,358.8316,0.021896
101206,2023-04-06,359.4822,0.001813
101206,2023-04-07,360.7284,0.003467
101206,2023-04-08,360.7284,0.0
101206,2023-04-09,360.7284,0.0
101206,2023-04-10,358.302,-0.006726
101206,2023-04-11,356.9052,-0.003898
101206,2023-04-12,356.6612,-0.000684
101206,2023-04-13,360.5709,0.010962
101206,2023-04-14,363.372,0.007769
101206,2023-04-15,363.372,0.0
101206,2023-04-16,363.372,0.0
101206,2023-04-17,369.7985,0.017686
101206,2023-04-18,365.1585,-0.012547
101206,2023-04-19,361.1066,-0.011096
101206,2023-04-20,364.8216,0.010288
101206,2023-04-21,369.7038,0.013382
101206,2023-04-22,369.7038,0.0
101206,2023-04-23,369.7038,0.0
101206,2023-04-24,370.0026,0.000808
101206,2023-04-25,355.8976,-0.038121
101206,2023-04-26,353.754,-0.006023
101206,2023-04-27,354.9853,0.003481
101206,2023-04-28,352.3624,-0.007389
101206,2023-04-29,352.3624,0.0
101206,2023-04-30,352.3624,0.0
101206,2023-05-01,353.1202,0.002151
101206,2023-05-02,359.2678,0.017409
101206,2023-05-03,364.0027,0.013179
101206,2023-05-04,366.7979,0.007679
101206,2023-05-05,366.7786,-5.3e-05
101206,2023-05-06,366.7786,0.0
101206,2023-05-07,366.7786,0.0
101206,2023-05-08,365.3705,-0.003839
101206,2023-05-09,368.0101,0.007224
101206,2023-05-10,368.2825,0.00074
101206,2023-05-11,368.6666,0.001043
101206,2023-05-12,363.8451,-0.013078
101206,2023-05-13,363.8451,0.0
101206,2023-05-14,363.8451,0.0
101206,2023-05-15,361.746,-0.005769
101206,2023-05-16,364.3406,0.007172
101206,2023-05-17,361.006,-0.009152
101206,2023-05-18,362.0396,0.002863
101206,2023-05-19,363.5466,0.004163
101206,2023-05-20,363.5466,0.0
101206,2023-05-21,363.5466,0.0
101206,2023-05-22,365.2478,0.004679
101206,2023-05-23,367.2464,0.005472
101206,2023-05-24,369.4757,0.00607
101206,2023-05-25,367.6383,-0.004973
101206,2023-05-26,363.0977,-0.012351
101206,2023-05-27,363.0977,0.0
101206,2023-05-28,363.0977,0.0
101206,2023-05-29,360.4971,-0.007162
101206,2023-05-30,363.0124,0.006977
101206,2023-05-31,359.3736,-0.010024
101206,2023-06-01,356.2743,-0.008624
101206,2023-06-02,353.1846,-0.008672
101206,2023-06-03,353.1846,0.0
101206,2023-06-04,353.1846,0.0
101206,2023-06-05,347.6606,-0.015641
101206,2023-06-06,344.3391,-0.009554
101206,2023-06-07,347.5698,0.009382
101206,2023-06-08,345.5579,-0.005788
101206,2023-06-09,340.4444,-0.014798
101206,2023-06-10,340.4444,0.0
101206,2023-06-11,340.4444,0.0
101206,2023-06-12,339.0865,-0.003989
101206,2023-06-13,340.7925,0.005031
101206,2023-06-14,335.5073,-0.015509
101206,2023-06-15,338.5146,0.008963
101206,2023-06-16,334.4123,-0.012119
101206,2023-06-17,334.4123,0.0
101206,2023-06-18,334.4123,0.0
101206,2023-06-19,333.4199,-0.002968
101206,2023-06-20,332.393,-0.00308
101206,2023-06-21,330.9219,-0.004426
101206,2023-06-22,330.9035,-5.6e-05
101206,2023-06-23,333.3553,0.007409
101206,2023-06-24,333.3553,0.0
101206,2023-06-25,333.3553,0.0
101206,2023-06-26,333.4074,0.000156
101206,2023-06-27,331.8023,-0.004814
101206,2023-06-28,333.3152,0.00456
101206,2023-06-29,334.0974,0.002347
101206,2023-06-30,332.3019,-0.005374
101206,2023-07-01,332.3019,0.0
101206,2023-07-02,332.3019,0.0
101206,2023-07-03,332.5974,0.000889
101206,2023-07-04,330.5684,-0.0061
101206,2023-07-05,328.2234,-0.007094
101206,2023-07-06,330.7348,0.007651
101206,2023-07-07,332.2124,0.004468
101206,2023-07-08,332.2124,0.0
101206,2023-07-09,332.2124,0.0
101206,2023-07-10,334.6497,0.007337
101206,2023-07-11,336.7031,0.006136
101206,2023-07-12,334.2513,-0.007282
101206,2023-07-13,337.3899,0.00939
101206,2023-07-14,336.6792,-0.002106
101206,2023-07-15,336.6792,0.0
101206,2023-07-16,336.6792,0.0
101206,2023-07-17,339.6248,0.008749
101206,2023-07-18,339.4253,-0.000587
101206,2023-07-19,340.5396,0.003283
101206,2023-07-20,341.7483,0.003549
101206,2023-07-21,344.3856,0.007717
101206,2023-07-22,344.3856,0.0
101206,2023-07-23,344.3856,0.0
101206,2023-07-24,339.6319,-0.013803
101206,2023-07-25,335.1157,-0.013297
101206,2023-07-26,337.2808,0.006461
101206,2023-07-27,338.517,0.003665
101206,2023-07-28,336.3828,-0.006305
101206,2023-07-29,336.3828,0.0
101206,2023-07-30,336.3828,0.0
101206,2023-07-31,337.6394,0.003736
101206,2023-08-01,333.6449,-0.011831
101206,2023-08-02,343.5668,0.029738
101206,2023-08-03,347.7432,0.012156
101206,2023-08-04,349.8374,0.006022
101206,2023-08-05,349.8374,0.0
101206,2023-08-06,349.8374,0.0
101206,2023-08-07,350.2514,0.001183
101206,2023-08-08,348.5252,-0.004928
101206,2023-08-09,344.699,-0.010978
101206,2023-08-10,344.5309,-0.000488
101206,2023-08-11,342.1048,-0.007042
101206,2023-08-12,342.1048,0.0
101206,2023-08-13,342.1048,0.0
101206,2023-08-14,339.8706,-0.006531
101206,2023-08-15,335.8237,-0.011907
101206,2023-08-16,336.7376,0.002721
101206,2023-08-17,335.793,-0.002805
101206,2023-08-18,337.5555,0.005249
101206,2023-08-19,337.5555,0.0
101206,2023-08-20,337.5555,0.0
101206,2023-08-21,339.0938,0.004557
101206,2023-08-22,339.9561,0.002543
101206,2023-08-23,348.2033,0.02426
101206,2023-08-24,350.9229,0.00781
101206,2023-08-25,347.2224,-0.010545
101206,2023-08-26,347.2224,0.0
101206,2023-08-27,347.2224,0.0
101206,2023-08-28,348.8099,0.004572
101206,2023-08-29,348.8236,3.9e-05
101206,2023-08-30,344.8988,-0.011252
101206,2023-08-31,340.7774,-0.01195
101206,2023-09-01,342.3187,0.004523
101206,2023-09-02,342.3187,0.0
101206,2023-09-03,342.3187,0.0
101206,2023-09-04,344.6088,0.00669
101206,2023-09-05,341.6198,-0.008674
101206,2023-09-06,344.7331,0.009113
101206,2023-09-07,345.7787,0.003033
101206,2023-09-08,349.6251,0.011124
101206,2023-09-09,349.6251,0.0
101206,2023-09-10,349.6251,0.0
101206,2023-09-11,353.1832,0.010177
101206,2023-09-12,352.872,-0.000881
101206,2023-09-13,358.1837,0.015053
101206,2023-09-14,354.8333,-0.009354
101206,2023-09-15,362.5797,0.021831
101206,2023-09-16,362.5797,0.0
101206,2023-09-17,362.5797,0.0
101206,2023-09-18,359.9662,-0.007208
101206,2023-09-19,359.9995,9.3e-05
101206,2023-09-20,358.388,-0.004476
101206,2023-09-21,357.3834,-0.002803
101206,2023-09-22,366.907,0.026648
101206,2023-09-23,366.907,0.0
101206,2023-09-24,366.907,0.0
101206,2023-09-25,365.6013,-0.003559
101206,2023-09-26,368.5459,0.008054
101206,2023-09-27,367.9714,-0.001559
101206,2023-09-28,371.2147,0.008814
101206,2023-09-29,369.6282,-0.004274
101206,2023-09-30,369.6282,0.0
101206,2023-10-01,369.6282,0.0
101206,2023-10-02,370.6552,0.002778
101206,2023-10-03,372.9084,0.006079
101206,2023-10-04,370.7333,-0.005833
101206,2023-10-05,380.0564,0.025148
101206,2023-10-06,382.5429,0.006542
101206,2023-10-07,382.5429,0.0
101206,2023-10-08,382.5429,0.0
101206,2023-10-09,381.9783,-0.001476
101206,2023-10-10,379.8326,-0.005617
101206,2023-10-11,380.3361,0.001326
101206,2023-10-12,376.4733,-0.010156
101206,2023-10-13,382.635,0.016367
101206,2023-10-14,382.635,0.0
101206,2023-10-15,382.635,0.0
101206,2023-10-16,384.2912,0.004328
101206,2023-10-17,384.1913,-0.00026
101206,2023-10-18,387.9518,0.009788
101206,2023-10-19,385.6899,-0.00583
101206,2023-10-20,381.9749,-0.009632
101206,2023-10-21,381.9749,0.0
101206,2023-10-22,381.9749,0.0
101206,2023-10-23,381.7337,-0.000631
101206,2023-10-24,382.3605,0.001642
101206,2023-10-25,384.3521,0.005209
101206,2023-10-26,379.5762,-0.012426
101206,2023-10-27,378.2468,-0.003502
101206,2023-10-28,378.2468,0.0
101206,2023-10-29,378.2468,0.0
101206,2023-10-30,368.2895,-0.026325
101206,2023-10-31,364.6572,-0.009863
101206,2023-11-01,367.1541,0.006847
101206,2023-11-02,370.4702,0.009032
101206,2023-11-03,366.947,-0.00951
101206,2023-11-04,366.947,0.0
101206,2023-11-05,366.947,0.0
101206,2023-11-06,366.0868,-0.002344
101206,2023-11-07,366.3584,0.000742
101206,2023-11-08,370.0492,0.010074
101206,2023-11-09,375.2668,0.0141
101206,2023-11-10,375.9677,0.001868
101206,2023-11-11,375.9677,0.0
101206,2023-11-12,375.9677,0.0
101206,2023-11-13,375.2981,-0.001781
101206,2023-11-14,370.7412,-0.012142
101206,2023-11-15,371.2862,0.00147
101206,2023-11-16,378.3381,0.018993
101206,2023-11-17,382.8651,0.011965
101206,2023-11-18,382.8651,0.0
101206,2023-11-19,382.8651,0.0
101206,2023-11-20,383.6538,0.00206
101206,2023-11-21,384.8801,0.003196
101206,2023-11-22,382.7476,-0.005541
101206,2023-11-23,381.7408,-0.00263
101206,2023-11-24,382.4353,0.001819
101206,2023-11-25,382.4353,0.0
101206,2023-11-26,382.4353,0.0
101206,2023-11-27,383.1413,0.001846
101206,2023-11-28,386.7714,0.009475
101206,2023-11-29,390.2683,0.009041
101206,2023-11-30,392.2664,0.00512
101206,2023-12-01,389.0257,-0.008261
101206,2023-12-02,389.0257,0.0
101206,2023-12-03,389.0257,0.0
101206,2023-12-04,385.9402,-0.007931
101206,2023-12-05,383.1275,-0.007288
101206,2023-12-06,384.1222,0.002596
101206,2023-12-07,377.5134,-0.017205
101206,2023-12-08,377.6873,0.000461
101206,2023-12-09,377.6873,0.0
101206,2023-12-10,377.6873,0.0
101206,2023-12-11,382.606,0.013023
101206,2023-12-12,385.0612,0.006417
101206,2023-12-13,384.0701,-0.002574
101206,2023-12-14,381.9092,-0.005626
101206,2023-12-15,384.8311,0.007651
101206,2023-12-16,384.8311,0.0
101206,2023-12-17,384.8311,0.0
101206,2023-12-18,386.0704,0.00322
101206,2023-12-19,385.431,-0.001656
101206,2023-12-20,383.6318,-0.004668
101206,2023-12-21,384.0884,0.00119
101206,2023-12-22,383.261,-0.002154
101206,2023-12-23,383.261,0.0
101206,2023-12-24,383.261,0.0
101206,2023-12-25,386.1205,0.007461
101206,2023-12-26,390.5717,0.011528
101206,2023-12-27,386.0896,-0.011476
101206,2023-12-28,382.1352,-0.010242
101206,2023-12-29,386.905,0.012482
101206,2023-12-30,386.905,0.0
101206,2023-12-31,386.905,0.0
101206,2024-01-01,387.6711,0.00198
101206,2024-01-02,384.0194,-0.00942
101206,2024-01-03,387.5638,0.00923
101206,2024-01-04,388.934,0.003535
101206,2024-01-05,396.7698,0.020147
101206,2024-01-06,396.7698,0.0
101206,2024-01-07,396.7698,0.0
101206,2024-01-08,396.1516,-0.001558
101206,2024-01-09,400.2506,0.010347
101206,2024-01-10,395.3728,-0.012187
101206,2024-01-11,400.4772,0.01291
101206,2024-01-12,404.0341,0.008882
101206,2024-01-13,404.0341,0.0
101206,2024-01-14,404.0341,0.0
101206,2024-01-15,410.0029,0.014773
101206,2024-01-16,414.252,0.010364
101206,2024-01-17,414.1039,-0.000358
101206,2024-01-18,410.0604,-0.009764
101206,2024-01-19,408.0993,-0.004782
101206,2024-01-20,408.0993,0.0
101206,2024-01-21,408.0993,0.0
101206,2024-01-22,402.0171,-0.014904
101206,2024-01-23,398.9711,-0.007577
101206,2024-01-24,400.679,0.004281
101206,2024-01-25,400.7169,9.5e-05
101206,2024-01-26,400.1339,-0.001455
101206,2024-01-27,400.1339,0.0
101206,2024-01-28,400.1339,0.0
101206,2024-01-29,397.55,-0.006458
101206,2024-01-30,391.5861,-0.015002
101206,2024-01-31,392.4178,0.002124
101206,2024-02-01,393.9354,0.003867
101206,2024-02-02,390.707,-0.008195
101206,2024-02-03,390.707,0.0
101206,2024-02-04,390.707,0.0
101206,2024-02-05,389.0739,-0.00418
101206,2024-02-06,394.6051,0.014216
101206,2024-02-07,398.8667,0.0108
101206,2024-02-08,393.8821,-0.012497
101206,2024-02-09,393.7913,-0.000231
101206,2024-02-10,393.7913,0.0
101206,2024-02-11,393.7913,0.0
101206,2024-02-12,399.0827,0.013437
101206,2024-02-13,398.5272,-0.001392
101206,2024-02-14,397.7882,-0.001854
101206,2024-02-15,401.8475,0.010205
101206,2024-02-16,405.5701,0.009264
101206,2024-02-17,405.5701,0.0
101206,2024-02-18,405.5701,0.0
101206,2024-02-19,409.1403,0.008803
101206,2024-02-20,408.4067,-0.001793
101206,2024-02-21,411.0133,0.006382
101206,2024-02-22,416.6822,0.013792
101206,2024-02-23,416.7139,7.6e-05
101206,2024-02-24,416.7139,0.0
101206,2024-02-25,416.7139,0.0
101206,2024-02-26,415.4482,-0.003037
101206,2024-02-27,420.1964,0.011429
101206,2024-02-28,428.0659,0.018728
101206,2024-02-29,436.3504,0.019353
101206,2024-03-01,435.136,-0.002783
101206,2024-03-02,435.136,0.0
101206,2024-03-03,435.136,0.0
101206,2024-03-04,434.3096,-0.001899
101206,2024-03-05,430.6075,-0.008524
101206,2024-03-06,431.2785,0.001558
101206,2024-03-07,427.4328,-0.008917
101206,2024-03-08,425.6718,-0.00412
101206,2024-03-09,425.6718,0.0
101206,2024-03-10,425.6718,0.0
101206,2024-03-11,428.533,0.006722
101206,2024-03-12,430.2313,0.003963
101206,2024-03-13,423.6339,-0.015335
101206,2024-03-14,429.7632,0.014468
101206,2024-03-15,425.8826,-0.00903
101206,2024-03-16,425.8826,0.0
101206,2024-03-17,425.8826,0.0
101206,2024-03-18,422.5066,-0.007927
101206,2024-03-19,418.1309,-0.010357
101206,2024-03-20,415.914,-0.005302
101206,2024-03-21,412.8504,-0.007366
101206,2024-03-22,409.8975,-0.007152
101206,2024-03-23,409.8975,0.0
101206,2024-03-24,409.8975,0.0
101206,2024-03-25,401.2923,-0.020994
101206,2024-03-26,401.9597,0.001663
101206,2024-03-27,402.991,0.002566
101206,2024-03-28,411.2593,0.020517
101206,2024-03-29,413.2402,0.004817
101206,2024-03-30,413.2402,0.0
101206,2024-03-31,413.2402,0.0
101206,2024-04-01,411.6466,-0.003856
101206,2024-04-02,407.5208,-0.010023
101206,2024-04-03,407.385,-0.000333
101206,2024-04-04,409.2114,0.004483
101206,2024-04-05,407.6091,-0.003916
101206,2024-04-06,407.6091,0.0
101206,2024-04-07,407.6091,0.0
101206,2024-04-08,408.039,0.001055
101206,2024-04-09,415.1383,0.017399
101206,2024-04-10,413.9478,-0.002868
101206,2024-04-11,407.3269,-0.015995
101206,2024-04-12,410.6886,0.008253
101206,2024-04-13,410.6886,0.0
101206,2024-04-14,410.6886,0.0
101206,2024-04-15,412.0412,0.003293
101206,2024-04-16,406.0869,-0.014451
101206,2024-04-17,407.8317,0.004297
101206,2024-04-18,404.467,-0.00825
101206,2024-04-19,406.2538,0.004418
101206,2024-04-20,406.2538,0.0
101206,2024-04-21,406.2538,0.0
101206,2024-04-22,413.3582,0.017488
101206,2024-04-23,412.9265,-0.001044
101206,2024-04-24,417.1054,0.01012
101206,2024-04-25,412.8237,-0.010265
101206,2024-04-26,407.539,-0.012801
101206,2024-04-27,407.539,0.0
101206,2024-04-28,407.539,0.0
101206,2024-04-29,415.0687,0.018476
101206,2024-04-30,416.4117,0.003236
101206,2024-05-01,418.9725,0.00615
101206,2024-05-02,423.4693,0.010733
101206,2024-05-03,421.7202,-0.00413
101206,2024-05-04,421.7202,0.0
101206,2024-05-05,421.7202,0.0
101206,2024-05-06,425.0194,0.007823
101206,2024-05-07,427.7721,0.006477
101206,2024-05-08,423.1334,-0.010844
101206,2024-05-09,429.0385,0.013956
101206,2024-05-10,434.2359,0.012114
101206,2024-05-11,434.2359,0.0
101206,2024-05-12,434.2359,0.0
101206,2024-05-13,429.569,-0.010747
101206,2024-05-14,430.5505,0.002285
101206,2024-05-15,429.8957,-0.001521
101206,2024-05-16,435.5314,0.013109
101206,2024-05-17,430.3687,-0.011854
101206,2024-05-18,430.3687,0.0
101206,2024-05-19,430.3687,0.0
101206,2024-05-20,444.4904,0.032813
101206,2024-05-21,444.0359,-0.001023
101206,2024-05-22,447.1678,0.007053
101206,2024-05-23,452.9068,0.012834
101206,2024-05-24,452.3579,-0.001212
101206,2024-05-25,452.3579,0.0
101206,2024-05-26,452.3579,0.0
101206,2024-05-27,452.1327,-0.000498
101206,2024-05-28,450.3644,-0.003911
101206,2024-05-29,447.0918,-0.007267
101206,2024-05-30,448.3963,0.002918
101206,2024-05-31,448.0928,-0.000677
101206,2024-06-01,448.0928,0.0
101206,2024-06-02,448.0928,0.0
101206,2024-06-03,446.3145,-0.003969
101206,2024-06-04,444.7724,-0.003455
101206,2024-06-05,447.2691,0.005613
101206,2024-06-06,444.3633,-0.006497
101206,2024-06-07,443.6253,-0.001661
101206,2024-06-08,443.6253,0.0
101206,2024-06-09,443.6253,0.0
101206,2024-06-10,447.386,0.008477
101206,2024-06-11,448.5938,0.0027
101206,2024-06-12,444.69,-0.008702
101206,2024-06-13,444.8259,0.000306
101206,2024-06-14,446.774,0.004379
101206,2024-06-15,446.774,0.0
101206,2024-06-16,446.774,0.0
101206,2024-06-17,450.9215,0.009283
101206,2024-06-18,448.1587,-0.006127
101206,2024-06-19,446.1867,-0.0044
101206,2024-06-20,443.6885,-0.005599
101206,2024-06-21,441.3974,-0.005164
101206,2024-06-22,441.3974,0.0
101206,2024-06-23,441.3974,0.0
101206,2024-06-24,443.2054,0.004096
101206,2024-06-25,445.765,0.005775
101206,2024-06-26,450.1478,0.009832
101206,2024-06-27,450.0181,-0.000288
101206,2024-06-28,444.7044,-0.011808
101206,2024-06-29,444.7044,0.0
101206,2024-06-30,444.7044,0.0
101206,2024-07-01,447.5686,0.006441
101206,2024-07-02,448.4285,0.001921
101206,2024-07-03,448.8973,0.001045
101206,2024-07-04,444.0741,-0.010745
101206,2024-07-05,443.5365,-0.001211
